6.55	440.871176	1531.669412	4386.597059
6.55	440.997059	1531.687059	4386.694706
6.551176	440.912353	1531.561765	4386.561176
6.55	440.857647	1531.434706	4386.622353
6.55	440.958235	1531.382353	4386.694706
6.547647	440.843529	1531.183529	4386.82
6.55	440.915294	1531.238235	4386.765882
6.544118	440.967647	1531.435294	4386.784706
6.55	440.935294	1531.398824	4386.694706
6.55	440.925882	1531.327059	4386.622353
6.550588	440.858235	1531.452353	4386.738824
6.549412	440.804706	1531.489412	4386.829412
6.55	440.891176	1531.669412	4386.775882
6.551765	440.838824	1531.417647	4386.659412
6.549412	440.929412	1531.363529	4386.74
6.550588	440.919412	1531.417059	4386.667647
6.550588	440.602353	1531.507647	4386.694706
6.550588	440.835882	1531.435882	4386.659412
6.55	440.909412	1531.542353	4386.792941
6.55	440.942353	1531.525882	4386.685882
6.55	440.970588	1531.148235	4386.812941
6.548824	440.677059	1531.237647	4386.793529
6.55	440.851765	1531.184706	4386.749412
6.550588	440.961176	1531.292353	4386.810588
6.55	440.882353	1531.561176	4386.784118
6.55	440.919412	1531.524706	4386.641765
6.55	440.808824	1531.328235	4386.686471
6.55	440.902353	1531.381176	4386.713529
6.55	440.928824	1531.507059	4386.856471
6.548824	440.792941	1531.022941	4386.704706
6.549412	440.605294	1531.776471	4386.685882
6.55	440.948235	1531.506471	4386.757059
6.55	440.864118	1531.381176	4386.650588
6.549412	440.915882	1531.597059	4386.687059
6.55	440.866471	1531.201765	4386.74
6.55	440.902941	1531.596471	4386.721765
6.55	441.006471	1531.382353	4386.694706
6.550588	440.922353	1531.525294	4386.702941
6.55	440.922353	1531.436471	4386.678235
6.55	440.665882	1531.561765	4386.641765
6.544706	440.86	1531.077059	4386.775882
6.550588	440.695882	1531.344706	4386.865882
6.55	440.915882	1531.597059	4386.668235
6.55	440.877647	1531.345294	4386.765882
6.551765	440.802353	1531.454118	4386.792941
6.554118	440.795882	1531.454118	4386.775882
6.55	440.922667	1537.411765	4386.803333
6.55	440.939412	1531.488824	4386.731176
6.55	440.951176	1531.74	4386.828824
6.55	440.918235	1531.256471	4386.757647
6.55	440.9125	1534.487647	4386.71125
6.55	441.014	1537.467059	4386.668
6.55	440.861765	1531.417059	4386.766471
6.55	440.906471	1531.363529	4386.704706
6.551176	440.818824	1531.310588	4386.623529
6.55	440.902353	1531.525882	4386.792353
6.549412	440.871176	1531.722941	4386.767059
6.55	440.893529	1531.489412	4386.794118
6.551176	440.786471	1531.58	4386.748235
6.55	440.958824	1531.597059	4386.703529
6.55	440.695882	1531.183529	4386.721765
6.550588	440.919412	1531.507059	4386.765882
6.551176	440.919412	1531.811765	4386.650588
6.548824	440.725294	1531.85	4386.694118
6.550588	440.921176	1531.220588	4386.650588
6.55	440.950588	1531.578824	4386.722941
6.55	440.928824	1531.488824	4386.597059
6.548824	440.787059	1531.310588	4386.65
6.55	440.831176	1531.471765	4386.721765
6.550588	440.848824	1531.578824	4386.748824
6.55	440.958824	1531.541765	4386.721176
6.55	440.89	1531.542941	4386.712353
6.549412	440.919412	1531.650588	4386.631765
6.551176	440.887059	1531.399412	4386.740588
6.55	440.728824	1531.561176	4386.676471
6.55	440.875882	1531.577647	4386.685294
6.55	440.902941	1531.651176	4386.748235
6.550588	441.038235	1531.310588	4386.649412
6.548235	440.792941	1531.685294	4386.668824
6.55	440.699412	1531.561176	4386.595882
6.550588	440.955294	1531.505882	4386.686471
6.55	440.977059	1531.363529	4386.614706
6.55	440.861176	1531.776471	4386.730588
6.552941	440.891765	1530.825882	4386.65
6.549412	440.928235	1531.291176	4386.721176
6.55	440.893529	1531.417059	4386.641176
6.55	440.631176	1531.559412	4386.588235
6.551176	440.681765	1531.292353	4386.695294
6.55	440.916471	1531.022353	4386.677647
6.55	440.941176	1531.112941	4386.676471
6.549412	440.803529	1531.021765	4386.722353
6.55	440.929412	1531.309412	4386.686471
6.549412	440.696471	1531.74	4386.74
6.551176	440.815882	1531.722941	4386.802353
6.551176	440.789412	1531.417647	4386.837647
6.557647	440.835882	1530.915294	4386.712941
6.550588	440.847647	1531.668824	4386.73
6.550588	440.897647	1531.83	4386.659412
6.55	440.990588	1531.775294	4386.641765
6.550588	440.831765	1531.632941	4386.677647
6.55	440.911765	1531.524706	4386.632941
6.550588	440.763529	1531.776471	4386.677059
6.55	440.666471	1531.974706	4386.668824
6.55	440.916471	1531.669412	4386.731176
6.55	440.952353	1531.524706	4386.766471
6.55	440.897059	1531.310588	4386.597059
6.551176	440.928824	1531.596471	4386.686471
6.55	440.903529	1530.934118	4386.651765
6.55	441.000588	1531.507647	4386.649412
6.55	440.877059	1531.489412	4386.704706
6.55	440.915882	1531.201765	4386.641146
6.55	440.938235	1531.525294	4386.605882
6.55	440.974118	1531.416471	4386.722353
6.549412	440.872353	1531.255882	4386.675882
6.55	440.925882	1531.131176	4386.775294
6.55	440.834706	1531.740588	4386.839412
6.55	440.931765	1531.470588	4386.704706
6.55	440.902353	1531.165294	4386.748824
6.55	440.912941	1531.166471	4386.774118
6.55	440.847647	1531.435294	4386.74
6.55	440.911176	1531.453529	4386.757647
6.551176	440.805882	1531.435294	4386.775882
6.550588	441.006471	1531.722941	4386.73
6.55	440.936471	1531.722353	4386.749412
6.550588	440.954118	1531.614706	4386.767059
6.55	440.973529	1531.704118	4386.775294
6.55	440.954118	1531.398235	4386.82
6.55	440.951176	1531.310588	4386.767059
6.551176	440.792941	1531.292941	4386.874706
6.550588	440.886471	1531.184118	4386.757059
6.542941	440.869412	1531.417647	4386.892941
6.55	440.915294	1530.933529	4386.857059
6.55	440.887647	1531.273529	4386.765294
6.55	440.938824	1531.524706	4386.765882
6.550588	440.928235	1531.382353	4386.820588
6.547647	441.016471	1532.010588	4386.784118
6.549412	440.860588	1531.435882	4386.766471
6.55	440.941765	1531.328235	4386.829412
6.55	440.881176	1531.434706	4386.802353
6.55	440.918824	1531.597059	4386.765882
6.55	440.836471	1531.560588	4386.767647
6.55	440.951765	1531.328235	4386.668235
6.551176	440.899412	1530.734706	4386.847059
6.550588	440.915882	1531.202353	4386.766471
6.55	440.900588	1531.364118	4386.801765
6.550588	440.887647	1531.525294	4386.811765
6.551176	440.779412	1531.202941	4386.855882
6.551176	440.893529	1531.112941	4386.783529
6.55	440.863529	1531.705882	4386.722353
6.55	440.968235	1531.49	4386.685294
6.549412	440.935294	1531.543529	4386.83
6.55	440.967059	1531.471765	4386.829412
6.550588	440.941765	1531.344706	4386.801765
6.549412	440.744706	1531.291176	4386.74
6.549412	440.9	1531.507059	4386.803529
6.55	440.925882	1531.471765	4386.721176
6.550588	440.889412	1531.560588	4386.721765
6.55	440.902353	1531.382353	4386.687059
6.550588	440.921765	1531.093529	4386.848824
6.549412	440.808824	1531.345882	4386.74
6.55	440.922941	1531.345882	4386.801176
6.55	440.909412	1531.184706	4386.819412
6.555882	440.960588	1531.705294	4386.801176
6.556471	440.992941	1530.932941	4386.847059
6.550588	440.728235	1531.237059	4386.811765
6.55	440.906471	1531.597059	4386.874706
6.548235	440.932353	1531.022941	4386.694706
6.550588	440.918824	1531.596471	4386.785294
6.55	440.894118	1531.328824	4386.731176
6.55	440.876471	1531.434706	4386.712941
6.55	440.941765	1531.758824	4386.712941
6.55	440.928824	1532.047059	4386.632353
6.55	440.912941	1531.435294	4386.845882
6.55	440.925294	1531.561176	4386.677059
6.549412	440.676471	1530.824706	4386.678235
6.55	440.926471	1531.345294	4386.614706
6.55	440.899412	1531.651176	4386.738824
6.55	440.919412	1531.417059	4386.731176
6.55	440.844706	1531.362353	4386.74
6.55	440.844118	1531.436471	4386.74
6.55	440.929412	1531.668824	4386.622941
6.55	440.886471	1531.452941	4386.65
6.547647	440.926471	1531.327647	4386.767647
6.550588	440.875882	1531.453529	4386.739412
6.558235	440.961765	1531.722353	4386.775294
6.552353	440.634706	1531.668235	4386.704706
6.55	440.841176	1531.542941	4386.766471
6.550588	440.821765	1531.364118	4386.651176
6.55	440.718824	1531.632353	4386.721765
6.549412	440.82	1531.668824	4386.829412
6.55	440.941765	1531.290588	4386.838235
6.55	440.932941	1531.560588	4386.828824
6.55	440.954706	1531.435882	4386.845882
6.55	440.948824	1531.722353	4386.972353
6.540588	440.909412	1531.345294	4386.775294
6.55	440.89	1531.705294	4386.866471
6.550588	440.934118	1531.722353	4386.801765
6.55	440.892353	1531.596471	4386.775882
6.55	440.851765	1531.328235	4386.810588
6.55	440.908235	1531.237647	4386.767059
6.55	441.054706	1531.273529	4386.775294
6.550588	440.996471	1531.883529	4386.774118
6.55	440.918235	1531.488824	4386.829412
6.547647	440.831765	1531.67	4386.784118
6.55	440.977647	1531.472353	4386.784706
6.55	440.987647	1531.148235	4386.847647
6.55	440.892353	1531.309412	4386.811176
6.549412	440.958235	1531.4	4386.848235
6.55	440.902353	1531.345882	4386.811176
6.549412	440.905882	1531.560588	4386.83
6.550588	440.808824	1531.238235	4386.865882
6.55	440.941765	1531.401176	4386.711765
6.550588	440.685882	1531.525882	4386.792941
6.55	440.895294	1531.596471	4386.837059
6.55	440.78	1531.327059	4386.829412
6.554706	440.754118	1531.794706	4386.711176
6.55	440.890588	1531.167059	4386.719412
6.55	440.912353	1531.542941	4386.785294
6.55	440.931765	1531.399412	4386.704118
6.55	440.942353	1531.758824	4386.712353
6.553529	440.881176	1531.472353	4386.748235
6.546471	440.961765	1531.455294	4386.721176
6.55	440.941176	1531.237647	4386.721765
6.549412	440.902941	1531.257059	4386.883529
6.55	440.918235	1531.022353	4386.874118
6.55	440.897059	1531.417647	4386.955882
6.55	440.9	1530.934118	4386.965882
6.55	440.866471	1531.112941	4386.928235
6.549412	440.702941	1530.915294	4386.937059
6.55	440.828824	1531.183529	4386.974118
6.550588	440.842353	1531.095294	4387.018824
6.550588	440.627647	1531.472353	4386.872353
6.548824	440.931765	1530.897059	4386.990588
6.55	440.921765	1531.237059	4387.127647
6.55	440.874706	1531.202941	4386.857647
6.55	440.848235	1531.166471	4386.92
6.55	440.873529	1531.435882	4386.829412
6.550588	440.910588	1531.362941	4386.847647
6.55	440.912941	1531.525294	4386.74
6.55	440.854118	1531.4	4386.821765
6.55	440.932353	1531.614118	4386.678235
6.550588	440.848235	1531.74	4386.784706
6.55	440.925882	1531.632353	4386.721176
6.55	440.911765	1531.329412	4386.641176
6.549412	440.841765	1531.435294	4386.66
6.55	440.782941	1531.685882	4386.713529
6.55	440.637059	1531.561176	4386.640588
6.55	440.835294	1531.524118	4386.739412
6.549412	440.944118	1531.471765	4386.570588
6.55	440.883529	1531.525294	4386.666471
6.549412	440.951765	1531.113529	4386.686471
6.55	440.964615	1545.509412	4386.661538
6.55	440.889412	1531.686471	4386.677059
6.554118	440.890588	1532.603529	4386.631765
6.550588	440.98	1531.651176	4386.641765
6.552941	440.912353	1532.152941	4386.588235
6.55	440.854706	1531.724118	4386.730588
6.55	440.921765	1531.596471	4386.694706
6.55	440.928235	1531.704706	4386.588824
6.544706	440.89	1531.489412	4386.721765
6.549412	440.925882	1531.596471	4386.793529
6.551176	441.005882	1531.74	4386.677059
6.551176	440.868235	1531.597059	4386.686471
6.55	440.892941	1531.615882	4386.757059
6.551765	440.831176	1531.882941	4386.748824
6.55	440.935882	1531.758235	4386.757647
6.550588	440.687059	1531.47	4386.721765
6.55	440.937647	1531.633529	4386.821176
6.55	440.728235	1531.937059	4386.963529
6.55	440.954706	1531.741765	4386.712353
6.549412	440.828824	1531.579412	4386.775294
6.55	440.932353	1531.595882	4386.848235
6.55	440.922941	1531.615294	4386.774706
6.55	440.902353	1531.883529	4386.774706
6.55	440.894118	1531.471765	4386.846471
6.55	440.961765	1531.811176	4386.730588
6.550588	440.919412	1531.453529	4386.720588
6.55	440.921176	1531.794706	4386.685294
6.548824	440.711765	1531.272941	4386.695294
6.55	440.941765	1531.74	4386.588235
6.55	440.892353	1531.507059	4386.705294
6.55	440.882353	1531.686471	4386.837647
6.55	440.877059	1531.632353	4386.81
6.55	440.96	1531.470588	4386.757647
6.55	440.941176	1531.202353	4386.713529
6.550588	440.948235	1531.633529	4386.784118
6.55	440.941429	1531.757647	4386.708571
6.55	440.862941	1531.525882	4386.640588
6.549412	440.647059	1532.242941	4386.794118
6.551176	440.854706	1531.364118	4386.793529
6.550588	440.957647	1531.417647	4386.677647
6.550588	440.944706	1531.507647	4386.757059
6.550588	440.921765	1531.651176	4386.623529
6.550588	440.941765	1531.524118	4386.712353
6.55	440.951176	1531.489412	4386.695294
6.551176	440.911765	1531.472353	4386.713529
6.55	440.909412	1531.704118	4386.641765
6.551765	440.731176	1531.776471	4386.792941
6.557059	440.934118	1531.310588	4386.748235
6.557059	440.857647	1531.094706	4386.794118
6.550588	440.854118	1531.416471	4386.911176
6.548235	440.854118	1531.255294	4386.829412
6.55	440.955294	1531.633529	4386.883529
6.55	441.01	1531.704118	4386.829412
6.551765	440.948824	1532.118235	4386.777059
6.55	440.964706	1531.363529	4386.855294
6.55	440.929412	1531.596471	4386.829412
6.55	440.941765	1531.579412	4386.829412
6.551176	440.89	1531.040588	4386.856471
6.55	440.828824	1531.578824	4386.919412
6.550588	440.844706	1531.560588	4386.963529
6.55	440.850588	1531.454118	4386.821176
6.550588	440.999412	1531.991765	4386.83
6.55	440.931765	1531.705294	4386.874118
6.55	440.931765	1531.488824	4386.784706
6.55	440.917059	1531.542941	4386.739412
6.55	440.894118	1531.471765	4386.775882
6.55	440.948235	1531.775882	4386.793529
6.55	440.962353	1531.471765	4386.855882
6.55	440.919412	1531.668235	4386.82
6.55	440.873529	1531.579412	4386.881765
6.55	440.967059	1531.327647	4386.855294
6.55	440.824706	1531.56	4386.874706
6.551765	440.640588	1531.417647	4386.865294
6.550588	440.952353	1532.063529	4386.864706
6.549412	441.016471	1531.668235	4386.82
6.549412	440.896471	1531.615294	4386.911765
6.55	440.919412	1531.255882	4386.875294
6.55	440.931765	1531.578235	4387.045882
6.55	440.827647	1531.308824	4386.982941
6.55	440.921765	1531.434706	4387.018824
6.55	441.088182	1530.645294	4387.050909
6.550588	440.937647	1531.471176	4387.126471
6.55	440.96	1531.347059	4387.081176
6.55	440.909412	1531.561176	4387.072353
6.554706	440.873529	1531.344706	4387.108824
6.552941	440.909412	1530.987647	4387.099412
6.550588	440.94	1531.633529	4387.099412
6.55	440.874706	1531.274706	4387.054118
6.55	440.921765	1531.398824	4387.082353
6.55	440.928824	1531.651176	4387.072941
6.551176	440.686471	1531.812353	4387.072941
6.55	440.919412	1531.274706	4387.117647
6.550588	440.831176	1531.614706	4387.072941
6.551176	440.811765	1531.381176	4387.091176
6.55	440.871765	1531.884118	4387.028824
6.551176	440.783529	1531.578824	4387.019412
6.550588	440.893529	1531.650588	4386.991765
6.550588	440.936471	1531.470588	4386.882941
6.551765	440.792941	1531.775882	4386.847059
6.550588	440.834706	1531.471176	4386.928235
6.551176	440.722941	1531.507059	4387.01
6.551765	440.757647	1531.651176	4386.882941
6.55	440.851765	1531.523529	4386.983529
6.55	440.955294	1531.49	4386.983529
6.55	440.779412	1531.49	4387.018824
6.551176	440.706471	1531.49	4387.010588
6.55	440.912941	1531.722941	4386.937647
6.550588	440.851176	1531.435294	4387
6.55	440.884118	1531.471176	4386.92
6.55	440.950588	1531.705294	4386.991176
6.549412	440.834706	1531.633529	4386.947059
6.55	440.9	1531.525294	4387.064118
6.55	440.882353	1531.579412	4386.982941
6.55	440.941176	1531.544118	4386.901765
6.551176	440.884706	1531.938235	4386.955294
6.548824	440.97	1531.775882	4386.964706
6.551176	440.825294	1531.597647	4386.875294
6.550588	440.848235	1531.471176	4386.982353
6.550588	440.844706	1531.507647	4386.911176
6.55	440.931765	1531.668235	4386.935882
6.549412	440.871176	1531.722353	4386.945882
6.55	440.887059	1531.632353	4386.874706
6.55	440.941176	1531.632941	4386.937647
6.55	440.921765	1531.578824	4386.892353
6.55	440.862941	1531.507059	4386.910588
6.55	440.826471	1531.524706	4386.945882
6.550588	440.627647	1531.704706	4386.928235
6.55	440.935294	1531.220588	4386.883529
6.551176	440.838235	1531.417059	4386.982941
6.550588	440.692353	1531.615882	4386.974118
6.549412	440.958235	1531.345882	4386.855882
6.55	440.909412	1531.614706	4386.820588
6.55	440.913529	1531.543529	4386.812941
6.548235	440.914706	1531.022353	4386.991176
6.550588	440.895882	1531.453529	4386.839412
6.551176	440.747647	1531.758824	4386.902941
6.550588	440.892941	1531.453529	4386.884118
6.55	440.864118	1531.614706	4386.802353
6.551176	440.870588	1531.758235	4386.882941
6.55	440.844706	1531.416471	4386.972353
6.550588	440.899412	1531.417647	4386.838824
6.55	440.922941	1531.489412	4386.865294
6.545882	440.941765	1531.363529	4386.935882
6.551176	440.782941	1531.669412	4386.955882
6.55	440.951765	1531.668235	4386.882941
6.55	440.877647	1531.615294	4386.83
6.551176	440.834706	1531.453529	4386.91
6.548235	440.854118	1531.685882	4386.920588
6.549412	440.883529	1531.579412	4386.803529
6.55	440.835294	1531.597059	4386.918235
6.55	440.907059	1531.596471	4386.874118
6.550588	440.880588	1531.577647	4386.837647
6.548235	440.931765	1531.668824	4386.911176
6.55	440.99	1531.472353	4386.84
6.55	440.889412	1531.416471	4386.839412
6.564706	440.82	1532.117647	4386.901765
6.55	440.873529	1530.824706	4387.018235
6.55	440.922941	1531.579412	4386.821176
6.55	440.92	1531.454118	4386.928824
6.550588	440.860588	1531.561176	4386.811765
6.546471	440.938235	1531.578235	4386.821176
6.549412	440.88	1532.081765	4386.874118
6.551176	440.911765	1531.435882	4386.965294
6.550588	440.832353	1531.597059	4386.793529
6.551176	440.887059	1531.759412	4386.820588
6.55	440.873529	1531.775882	4386.839412
6.55	440.912941	1531.775882	4386.812353
6.55	440.855294	1531.668824	4386.721765
6.55	440.905882	1531.505882	4386.792941
6.55	440.944706	1531.615882	4386.784118
6.550588	440.902353	1531.793529	4386.802353
6.55	440.867647	1531.507059	4386.802941
6.55	440.932353	1531.613529	4386.829412
6.550588	440.887647	1531.74	4386.802353
6.55	440.951765	1531.489412	4386.83
6.550588	440.928824	1531.452941	4386.794118
6.566471	440.945294	1531.201176	4386.894118
6.550588	440.811765	1531.541765	4386.901176
6.550588	440.864118	1531.237647	4386.873529
6.549412	440.806471	1531.813529	4386.883529
6.551176	440.824118	1531.794706	4386.820588
6.549412	440.929412	1532.028235	4386.866471
6.551765	440.967647	1531.363529	4386.811176
6.550588	440.834706	1531.920588	4386.801765
6.55	440.501765	1531.310588	4386.837647
6.550588	440.787059	1531.651176	4386.928824
6.548824	440.987647	1531.722941	4386.847647
6.550588	440.902941	1531.507647	4386.83
6.549412	440.885882	1531.92	4386.882941
6.55	440.938824	1531.362941	4386.936471
6.550588	440.802353	1531.579412	4386.855294
6.55	441.022941	1531.220588	4386.839412
6.55	440.903529	1531.560588	4386.911765
6.55	440.903529	1531.238824	4386.828824
6.551176	440.862941	1531.489412	4386.775294
6.55	440.882353	1531.507647	4386.757059
6.55	440.911765	1531.776471	4386.712353
6.550588	440.961765	1531.632941	4386.587059
6.55	440.899412	1531.488824	4386.677059
6.55	440.918235	1531.488824	4386.704118
6.55	440.33	1532.135294	4386.578235
6.55	440.285294	1531.811765	4386.633529
6.55	440.307647	1531.867059	4386.543529
6.55	440.255882	1531.972353	4386.721176
6.549412	440.242941	1532.045882	4386.632353
6.551176	440.417647	1531.794118	4386.775882
6.55	440.391176	1531.686471	4386.731176
6.550588	440.337059	1531.704706	4386.731176
6.55	440.327059	1531.435294	4386.687059
6.548235	440.292353	1531.094118	4386.767059
6.547059	440.308824	1531.650588	4386.747647
6.550588	440.197059	1531.812941	4386.704118
6.549412	440.417647	1531.650588	4386.738235
6.55	440.310588	1531.884118	4386.765882
6.551176	440.214118	1531.865882	4386.677059
6.55	440.272353	1531.685882	4386.705294
6.550588	440.255294	1532.098824	4386.846471
6.550588	440.162353	1531.938235	4386.793529
6.548235	440.167647	1531.541765	4386.721765
6.55	440.265294	1531.901176	4386.765882
6.55	440.314706	1531.776471	4386.793529
6.550588	440.278235	1531.579412	4386.695294
6.548824	440.314706	1531.794118	4386.695294
6.55	440.350588	1531.454118	4386.730588
6.548235	440.346471	1531.112353	4386.658824
6.557647	440.201765	1531.201176	4386.784118
6.550588	440.161765	1531.525294	4386.765882
6.55	440.337647	1531.758235	4386.775294
6.55	440.35	1531.686471	4386.704118
6.547059	440.304706	1531.651765	4386.721176
6.550588	440.103529	1532.154706	4386.757647
6.552353	440.223529	1531.686471	4386.694118
6.548824	440.302353	1531.687059	4386.641765
6.550588	440.310588	1532.170588	4386.604706
6.548824	440.32	1532.241765	4386.702941
6.549412	440.874706	1531.704706	4386.767059
6.549412	440.915882	1531.598235	4386.668235
6.549412	440.941765	1531.974118	4386.802353
6.55	440.932941	1531.705294	4386.820588
6.551176	440.774706	1531.705294	4386.704118
6.552353	440.774118	1531.955294	4386.642353
6.551176	440.883529	1532.063529	4386.695294
6.548824	440.877647	1531.686471	4386.765882
6.55	440.970588	1531.830588	4386.757647
6.55	440.938824	1531.722941	4386.703529
6.561176	440.873529	1531.775882	4386.845882
6.550588	440.829412	1531.919412	4386.740588
6.549412	440.770588	1531.542941	4386.838235
6.555294	440.718235	1532.1	4386.794706
6.555294	440.972941	1531.687059	4386.830588
6.55	440.841765	1531.973529	4386.774706
6.550588	440.668235	1531.722941	4386.730588
6.55	440.909412	1531.884118	4386.757059
6.55	440.997059	1531.758824	4386.748235
6.551176	440.806471	1531.830588	4386.784118
6.549412	440.967647	1531.902353	4386.748824
6.55	440.892941	1532.027647	4386.856471
6.552353	440.679412	1531.794118	4386.802941
6.55	440.919412	1531.865882	4386.804118
6.539412	440.971176	1531.651176	4386.783529
6.551176	440.872941	1532.028235	4386.820588
6.55	440.864118	1531.597059	4386.811765
6.55	440.922353	1531.957059	4386.748824
6.549412	440.89	1531.864706	4386.767059
6.55	440.867647	1531.812353	4386.712353
6.55	440.876471	1532.027647	4386.731765
6.551176	440.958235	1531.866471	4386.695294
